#1
double profiles(8760,3)
3196800.0 0.000000 0.220000
3200400.0 0.000000 0.180000
3204000.0 0.000000 0.160000
3207600.0 0.000000 0.160000
3211200.0 0.000000 0.180000
3214800.0 0.000000 0.280000
3218400.0 0.000000 0.400000
3222000.0 0.000000 0.450000
3225600.0 0.088469 0.500000
3229200.0 0.278819 0.550000
3232800.0 0.441157 0.580000
3236400.0 0.557236 0.600000
3240000.0 0.623064 0.580000
3243600.0 0.638245 0.550000
3247200.0 0.603634 0.520000
3250800.0 0.520589 0.550000
3254400.0 0.391469 0.680000
3258000.0 0.222360 0.880000
3261600.0 0.042028 1.000000
3265200.0 0.000000 0.950000
3268800.0 0.000000 0.750000
3272400.0 0.000000 0.520000
3276000.0 0.000000 0.350000
3279600.0 0.000000 0.260000
3283200.0 0.000000 0.220000
3286800.0 0.000000 0.180000
3290400.0 0.000000 0.160000
3294000.0 0.000000 0.160000
3297600.0 0.000000 0.180000
3301200.0 0.000000 0.280000
3304800.0 0.000000 0.400000
3308400.0 0.000000 0.450000
3312000.0 0.089035 0.500000
3315600.0 0.279368 0.550000
3319200.0 0.441756 0.580000
3322800.0 0.557915 0.600000
3326400.0 0.623814 0.580000
3330000.0 0.639043 0.550000
3333600.0 0.604457 0.520000
3337200.0 0.521415 0.550000
3340800.0 0.392293 0.680000
3344400.0 0.223211 0.880000
3348000.0 0.042781 1.000000
3351600.0 0.000000 0.950000
3355200.0 0.000000 0.750000
3358800.0 0.000000 0.520000
3362400.0 0.000000 0.350000
3366000.0 0.000000 0.260000
3369600.0 0.000000 0.220000
3373200.0 0.000000 0.180000
3376800.0 0.000000 0.160000
3380400.0 0.000000 0.160000
3384000.0 0.000000 0.180000
3387600.0 0.000000 0.280000
3391200.0 0.000000 0.400000
3394800.0 0.000000 0.450000
3398400.0 0.089648 0.500000
3402000.0 0.279957 0.550000
3405600.0 0.442382 0.580000
3409200.0 0.558607 0.600000
3412800.0 0.624564 0.580000
3416400.0 0.639830 0.550000
3420000.0 0.605258 0.520000
3423600.0 0.522211 0.550000
3427200.0 0.393081 0.680000
3430800.0 0.224022 0.880000
3434400.0 0.043511 1.000000
3438000.0 0.000000 0.950000
3441600.0 0.000000 0.750000
3445200.0 0.000000 0.520000
3448800.0 0.000000 0.350000
3452400.0 0.000000 0.260000
3456000.0 0.000000 0.220000
3459600.0 0.000000 0.180000
3463200.0 0.000000 0.160000
3466800.0 0.000000 0.160000
3470400.0 0.000000 0.180000
3474000.0 0.000000 0.280000
3477600.0 0.000000 0.400000
3481200.0 0.000000 0.450000
3484800.0 0.090305 0.500000
3488400.0 0.280585 0.550000
3492000.0 0.443034 0.580000
3495600.0 0.559312 0.600000
3499200.0 0.625314 0.580000
3502800.0 0.640605 0.550000
3506400.0 0.606036 0.520000
3510000.0 0.522976 0.550000
3513600.0 0.393831 0.680000
3517200.0 0.224792 0.880000
3520800.0 0.044215 1.000000
3524400.0 0.000000 0.950000
3528000.0 0.000000 0.750000
3531600.0 0.000000 0.520000
3535200.0 0.000000 0.350000
3538800.0 0.000000 0.260000
3542400.0 0.000000 0.220000
3546000.0 0.000000 0.180000
3549600.0 0.000000 0.160000
3553200.0 0.000000 0.160000
3556800.0 0.000000 0.180000
3560400.0 0.000000 0.280000
3564000.0 0.000000 0.400000
3567600.0 0.000000 0.450000
3571200.0 0.091007 0.500000
3574800.0 0.281251 0.550000
3578400.0 0.443710 0.580000
3582000.0 0.560028 0.600000
3585600.0 0.626062 0.580000
3589200.0 0.641367 0.550000
3592800.0 0.606791 0.520000
3596400.0 0.523709 0.550000
3600000.0 0.394542 0.680000
3603600.0 0.225522 0.880000
3607200.0 0.044893 1.000000
3610800.0 0.000000 0.950000
3614400.0 0.000000 0.750000
3618000.0 0.000000 0.520000
3621600.0 0.000000 0.350000
3625200.0 0.000000 0.260000
3628800.0 0.000000 0.220000
3632400.0 0.000000 0.180000
3636000.0 0.000000 0.160000
3639600.0 0.000000 0.160000
3643200.0 0.000000 0.180000
3646800.0 0.000000 0.280000
3650400.0 0.000000 0.400000
3654000.0 0.000000 0.450000
3657600.0 0.091751 0.500000
3661200.0 0.281953 0.550000
3664800.0 0.444410 0.580000
3668400.0 0.560753 0.600000
3672000.0 0.626806 0.580000
3675600.0 0.642113 0.550000
3679200.0 0.607521 0.520000
3682800.0 0.524408 0.550000
3686400.0 0.395213 0.680000
3690000.0 0.226209 0.880000
3693600.0 0.045545 1.000000
3697200.0 0.000000 0.950000
3700800.0 0.000000 0.750000
3704400.0 0.000000 0.520000
3708000.0 0.000000 0.350000
3711600.0 0.000000 0.260000
3715200.0 0.000000 0.220000
3718800.0 0.000000 0.180000
3722400.0 0.000000 0.160000
3726000.0 0.000000 0.160000
3729600.0 0.000000 0.180000
3733200.0 0.000000 0.280000
3736800.0 0.000000 0.400000
3740400.0 0.000000 0.450000
3744000.0 0.092538 0.500000
3747600.0 0.282691 0.550000
3751200.0 0.445131 0.580000
3754800.0 0.561486 0.600000
3758400.0 0.627546 0.580000
3762000.0 0.642844 0.550000
3765600.0 0.608224 0.520000
3769200.0 0.525072 0.550000
3772800.0 0.395844 0.680000
3776400.0 0.226854 0.880000
3780000.0 0.046170 1.000000
3783600.0 0.000000 0.950000
3787200.0 0.000000 0.750000
3790800.0 0.000000 0.520000
3794400.0 0.000000 0.350000
3798000.0 0.000000 0.260000
3801600.0 0.000000 0.220000
3805200.0 0.000000 0.180000
3808800.0 0.000000 0.160000
3812400.0 0.000000 0.160000
3816000.0 0.000000 0.180000
3819600.0 0.000000 0.280000
3823200.0 0.000000 0.400000
3826800.0 0.000000 0.450000
3830400.0 0.093367 0.500000
3834000.0 0.283463 0.550000
3837600.0 0.445873 0.580000
3841200.0 0.562225 0.600000
3844800.0 0.628280 0.580000
3848400.0 0.643556 0.550000
3852000.0 0.608900 0.520000
3855600.0 0.525701 0.550000
3859200.0 0.396433 0.680000
3862800.0 0.227456 0.880000
3866400.0 0.046767 1.000000
3870000.0 0.000000 0.950000
3873600.0 0.000000 0.750000
3877200.0 0.000000 0.520000
3880800.0 0.000000 0.350000
3884400.0 0.000000 0.260000
3888000.0 0.000000 0.220000
3891600.0 0.000000 0.180000
3895200.0 0.000000 0.160000
3898800.0 0.000000 0.160000
3902400.0 0.000000 0.180000
3906000.0 0.000000 0.280000
3909600.0 0.000000 0.400000
3913200.0 0.000000 0.450000
3916800.0 0.094309 0.500000
3920400.0 0.284374 0.550000
3924000.0 0.446746 0.580000
3927600.0 0.563083 0.600000
3931200.0 0.629117 0.580000
3934800.0 0.644361 0.550000
3938400.0 0.609658 0.520000
3942000.0 0.526403 0.550000
3945600.0 0.397089 0.680000
3949200.0 0.228114 0.880000
3952800.0 0.047387 1.000000
3956400.0 0.000000 0.950000
3960000.0 0.000000 0.750000
3963600.0 0.000000 0.520000
3967200.0 0.000000 0.350000
3970800.0 0.000000 0.260000
3974400.0 0.000000 0.220000
3978000.0 0.000000 0.180000
3981600.0 0.000000 0.160000
3985200.0 0.000000 0.160000
3988800.0 0.000000 0.180000
3992400.0 0.000000 0.280000
3996000.0 0.000000 0.400000
3999600.0 0.000000 0.450000
4003200.0 0.095363 0.500000
4006800.0 0.285421 0.550000
4010400.0 0.447749 0.580000
4014000.0 0.564056 0.600000
4017600.0 0.630056 0.580000
4021200.0 0.645255 0.550000
4024800.0 0.610495 0.520000
4028400.0 0.527178 0.550000
4032000.0 0.397810 0.680000
4035600.0 0.228825 0.880000
4039200.0 0.048029 1.000000
4042800.0 0.000000 0.950000
4046400.0 0.000000 0.750000
4050000.0 0.000000 0.520000
4053600.0 0.000000 0.350000
4057200.0 0.000000 0.260000
4060800.0 0.000000 0.220000
4064400.0 0.000000 0.180000
4068000.0 0.000000 0.160000
4071600.0 0.000000 0.160000
4075200.0 0.000000 0.180000
4078800.0 0.000000 0.280000
4082400.0 0.000000 0.400000
4086000.0 0.000000 0.450000
4089600.0 0.096455 0.500000
4093200.0 0.286497 0.550000
4096800.0 0.448766 0.580000
4100400.0 0.565030 0.600000
4104000.0 0.630984 0.580000
4107600.0 0.646126 0.550000
4111200.0 0.611300 0.520000
4114800.0 0.527913 0.550000
4118400.0 0.398487 0.680000
4122000.0 0.229491 0.880000
4125600.0 0.048642 1.000000
4129200.0 0.000000 0.950000
4132800.0 0.000000 0.750000
4136400.0 0.000000 0.520000
4140000.0 0.000000 0.350000
4143600.0 0.000000 0.260000
4147200.0 0.000000 0.220000
4150800.0 0.000000 0.180000
4154400.0 0.000000 0.160000
4158000.0 0.000000 0.160000
4161600.0 0.000000 0.180000
4165200.0 0.000000 0.280000
4168800.0 0.000000 0.400000
4172400.0 0.000000 0.450000
4176000.0 0.097584 0.500000
4179600.0 0.287598 0.550000
4183200.0 0.449795 0.580000
4186800.0 0.566003 0.600000
4190400.0 0.631899 0.580000
4194000.0 0.646974 0.550000
4197600.0 0.612073 0.520000
4201200.0 0.528608 0.550000
4204800.0 0.399118 0.680000
4208400.0 0.230113 0.880000
4212000.0 0.049227 1.000000
4215600.0 0.000000 0.950000
4219200.0 0.000000 0.750000
4222800.0 0.000000 0.520000
4226400.0 0.000000 0.350000
4230000.0 0.000000 0.260000
4233600.0 0.000000 0.220000
4237200.0 0.000000 0.180000
4240800.0 0.000000 0.160000
4244400.0 0.000000 0.160000
4248000.0 0.000000 0.180000
4251600.0 0.000000 0.280000
4255200.0 0.000000 0.400000
4258800.0 0.000000 0.450000
4262400.0 0.098747 0.500000
4266000.0 0.288725 0.550000
4269600.0 0.450837 0.580000
4273200.0 0.566975 0.600000
4276800.0 0.632800 0.580000
4280400.0 0.647797 0.550000
4284000.0 0.612812 0.520000
4287600.0 0.529263 0.550000
4291200.0 0.399705 0.680000
4294800.0 0.230689 0.880000
4298400.0 0.049783 1.000000
4302000.0 0.000000 0.950000
4305600.0 0.000000 0.750000
4309200.0 0.000000 0.520000
4312800.0 0.000000 0.350000
4316400.0 0.000000 0.260000
4320000.0 0.000000 0.220000
4323600.0 0.000000 0.180000
4327200.0 0.000000 0.160000
4330800.0 0.000000 0.160000
4334400.0 0.000000 0.180000
4338000.0 0.000000 0.280000
4341600.0 0.000000 0.400000
4345200.0 0.000000 0.450000
4348800.0 0.099944 0.500000
4352400.0 0.289875 0.550000
4356000.0 0.451887 0.580000
4359600.0 0.567943 0.600000
4363200.0 0.633685 0.580000
4366800.0 0.648595 0.550000
4370400.0 0.613517 0.520000
4374000.0 0.529876 0.550000
4377600.0 0.400247 0.680000
4381200.0 0.231220 0.880000
4384800.0 0.050310 1.000000
4388400.0 0.000000 0.950000
4392000.0 0.000000 0.750000
4395600.0 0.000000 0.520000
4399200.0 0.000000 0.350000
4402800.0 0.000000 0.260000
4406400.0 0.000000 0.220000
4410000.0 0.000000 0.180000
4413600.0 0.000000 0.160000
4417200.0 0.000000 0.160000
4420800.0 0.000000 0.180000
4424400.0 0.000000 0.280000
4428000.0 0.000000 0.400000
4431600.0 0.000001 0.450000
4435200.0 0.101173 0.500000
4438800.0 0.291045 0.550000
4442400.0 0.452946 0.580000
4446000.0 0.568906 0.600000
4449600.0 0.634554 0.580000
4453200.0 0.649365 0.550000
4456800.0 0.614186 0.520000
4460400.0 0.530447 0.550000
4464000.0 0.400743 0.680000
4467600.0 0.231706 0.880000
4471200.0 0.050809 1.000000
4474800.0 0.000000 0.950000
4478400.0 0.000000 0.750000
4482000.0 0.000000 0.520000
4485600.0 0.000000 0.350000
4489200.0 0.000000 0.260000
4492800.0 0.000000 0.220000
4496400.0 0.000000 0.180000
4500000.0 0.000000 0.160000
4503600.0 0.000000 0.160000
4507200.0 0.000000 0.180000
4510800.0 0.000000 0.280000
4514400.0 0.000000 0.400000
4518000.0 0.000001 0.450000
4521600.0 0.102432 0.500000
4525200.0 0.292236 0.550000
4528800.0 0.454011 0.580000
4532400.0 0.569863 0.600000
4536000.0 0.635405 0.580000
4539600.0 0.650108 0.550000
4543200.0 0.614820 0.520000
4546800.0 0.530977 0.550000
4550400.0 0.401194 0.680000
4554000.0 0.232148 0.880000
4557600.0 0.051280 1.000000
4561200.0 0.000000 0.950000
4564800.0 0.000000 0.750000
4568400.0 0.000000 0.520000
4572000.0 0.000000 0.350000
4575600.0 0.000000 0.260000
4579200.0 0.000000 0.220000
4582800.0 0.000000 0.180000
4586400.0 0.000000 0.160000
4590000.0 0.000000 0.160000
4593600.0 0.000000 0.180000
4597200.0 0.000000 0.280000
4600800.0 0.000000 0.400000
4604400.0 0.000003 0.450000
4608000.0 0.103720 0.500000
4611600.0 0.293444 0.550000
4615200.0 0.455081 0.580000
4618800.0 0.570811 0.600000
4622400.0 0.636237 0.580000
4626000.0 0.650823 0.550000
4629600.0 0.615417 0.520000
4633200.0 0.531465 0.550000
4636800.0 0.401599 0.680000
4640400.0 0.232546 0.880000
4644000.0 0.051722 1.000000
4647600.0 0.000000 0.950000
4651200.0 0.000000 0.750000
4654800.0 0.000000 0.520000
4658400.0 0.000000 0.350000
4662000.0 0.000000 0.260000
4665600.0 0.000000 0.220000
4669200.0 0.000000 0.180000
4672800.0 0.000000 0.160000
4676400.0 0.000000 0.160000
4680000.0 0.000000 0.180000
4683600.0 0.000000 0.280000
4687200.0 0.000000 0.400000
4690800.0 0.000005 0.450000
4694400.0 0.105035 0.500000
4698000.0 0.294668 0.550000
4701600.0 0.456155 0.580000
4705200.0 0.571751 0.600000
4708800.0 0.637049 0.580000
4712400.0 0.651507 0.550000
4716000.0 0.615977 0.520000
4719600.0 0.531910 0.550000
4723200.0 0.401959 0.680000
4726800.0 0.232900 0.880000
4730400.0 0.052137 1.000000
4734000.0 0.000000 0.950000
4737600.0 0.000000 0.750000
4741200.0 0.000000 0.520000
4744800.0 0.000000 0.350000
4748400.0 0.000000 0.260000
4752000.0 0.000000 0.220000
4755600.0 0.000000 0.180000
4759200.0 0.000000 0.160000
4762800.0 0.000000 0.160000
4766400.0 0.000000 0.180000
4770000.0 0.000000 0.280000
4773600.0 0.000000 0.400000
4777200.0 0.000008 0.450000
4780800.0 0.106377 0.500000
4784400.0 0.295907 0.550000
4788000.0 0.457229 0.580000
4791600.0 0.572680 0.600000
4795200.0 0.637839 0.580000
4798800.0 0.652162 0.550000
4802400.0 0.616499 0.520000
4806000.0 0.532312 0.550000
4809600.0 0.402274 0.680000
4813200.0 0.233211 0.880000
4816800.0 0.052523 1.000000
4820400.0 0.000000 0.950000
4824000.0 0.000000 0.750000
4827600.0 0.000000 0.520000
4831200.0 0.000000 0.350000
4834800.0 0.000000 0.260000
4838400.0 0.000000 0.220000
4842000.0 0.000000 0.180000
4845600.0 0.000000 0.160000
4849200.0 0.000000 0.160000
4852800.0 0.000000 0.180000
4856400.0 0.000000 0.280000
4860000.0 0.000000 0.400000
4863600.0 0.000012 0.450000
4867200.0 0.107742 0.500000
4870800.0 0.297158 0.550000
4874400.0 0.458304 0.580000
4878000.0 0.573597 0.600000
4881600.0 0.638607 0.580000
4885200.0 0.652785 0.550000
4888800.0 0.616983 0.520000
4892400.0 0.532671 0.550000
4896000.0 0.402545 0.680000
4899600.0 0.233479 0.880000
4903200.0 0.052883 1.000000
4906800.0 0.000000 0.950000
4910400.0 0.000000 0.750000
4914000.0 0.000000 0.520000
4917600.0 0.000000 0.350000
4921200.0 0.000000 0.260000
4924800.0 0.000000 0.220000
4928400.0 0.000000 0.180000
4932000.0 0.000000 0.160000
4935600.0 0.000000 0.160000
4939200.0 0.000000 0.180000
4942800.0 0.000000 0.280000
4946400.0 0.000000 0.400000
4950000.0 0.000018 0.450000
4953600.0 0.109130 0.500000
4957200.0 0.298420 0.550000
4960800.0 0.459377 0.580000
4964400.0 0.574501 0.600000
4968000.0 0.639351 0.580000
4971600.0 0.653376 0.550000
4975200.0 0.617429 0.520000
4978800.0 0.532988 0.550000
4982400.0 0.402770 0.680000
4986000.0 0.233705 0.880000
4989600.0 0.053216 1.000000
4993200.0 0.000000 0.950000
4996800.0 0.000000 0.750000
5000400.0 0.000000 0.520000
5004000.0 0.000000 0.350000
5007600.0 0.000000 0.260000
5011200.0 0.000000 0.220000
5014800.0 0.000000 0.180000
5018400.0 0.000000 0.160000
5022000.0 0.000000 0.160000
5025600.0 0.000000 0.180000
5029200.0 0.000000 0.280000
5032800.0 0.000000 0.400000
5036400.0 0.000027 0.450000
5040000.0 0.110538 0.500000
5043600.0 0.299691 0.550000
5047200.0 0.460447 0.580000
5050800.0 0.575390 0.600000
5054400.0 0.640070 0.580000
5058000.0 0.653934 0.550000
5061600.0 0.617835 0.520000
5065200.0 0.533261 0.550000
5068800.0 0.402951 0.680000
5072400.0 0.233890 0.880000
5076000.0 0.053523 1.000000
5079600.0 0.000000 0.950000
5083200.0 0.000000 0.750000
5086800.0 0.000000 0.520000
5090400.0 0.000000 0.350000
5094000.0 0.000000 0.260000
5097600.0 0.000000 0.220000
5101200.0 0.000000 0.180000
5104800.0 0.000000 0.160000
5108400.0 0.000000 0.160000
5112000.0 0.000000 0.180000
5115600.0 0.000000 0.280000
5119200.0 0.000000 0.400000
5122800.0 0.000039 0.450000
5126400.0 0.111966 0.500000
5130000.0 0.300969 0.550000
5133600.0 0.461512 0.580000
5137200.0 0.576262 0.600000
5140800.0 0.640764 0.580000
5144400.0 0.654458 0.550000
5148000.0 0.618203 0.520000
5151600.0 0.533491 0.550000
5155200.0 0.403088 0.680000
5158800.0 0.234034 0.880000
5162400.0 0.053804 1.000000
5166000.0 0.000000 0.950000
5169600.0 0.000000 0.750000
5173200.0 0.000000 0.520000
5176800.0 0.000000 0.350000
5180400.0 0.000000 0.260000
5184000.0 0.000000 0.220000
5187600.0 0.000000 0.180000
5191200.0 0.000000 0.160000
5194800.0 0.000000 0.160000
5198400.0 0.000000 0.180000
5202000.0 0.000000 0.280000
5205600.0 0.000000 0.400000
5209200.0 0.000053 0.450000
5212800.0 0.110715 0.500000
5216400.0 0.294950 0.550000
5220000.0 0.451219 0.580000
5223600.0 0.562766 0.600000
5227200.0 0.625328 0.580000
5230800.0 0.638430 0.550000
5234400.0 0.602940 0.520000
5238000.0 0.520306 0.550000
5241600.0 0.393185 0.680000
5245200.0 0.228412 0.880000
5248800.0 0.052757 1.000000
5252400.0 0.000000 0.950000
5256000.0 0.000000 0.750000
5259600.0 0.000000 0.520000
5263200.0 0.000000 0.350000
5266800.0 0.000000 0.260000
5270400.0 0.000000 0.220000
5274000.0 0.000000 0.180000
5277600.0 0.000000 0.160000
5281200.0 0.000000 0.160000
5284800.0 0.000000 0.180000
5288400.0 0.000000 0.280000
5292000.0 0.000000 0.400000
5295600.0 0.000074 0.450000
5299200.0 0.112142 0.500000
5302800.0 0.296206 0.550000
5306400.0 0.452243 0.580000
5310000.0 0.563582 0.600000
5313600.0 0.625951 0.580000
5317200.0 0.638873 0.550000
5320800.0 0.603220 0.520000
5324400.0 0.520446 0.550000
5328000.0 0.393234 0.680000
5331600.0 0.228475 0.880000
5335200.0 0.052983 1.000000
5338800.0 0.000000 0.950000
5342400.0 0.000000 0.750000
5346000.0 0.000000 0.520000
5349600.0 0.000000 0.350000
5353200.0 0.000000 0.260000
5356800.0 0.000000 0.220000
5360400.0 0.000000 0.180000
5364000.0 0.000000 0.160000
5367600.0 0.000000 0.160000
5371200.0 0.000000 0.180000
5374800.0 0.000000 0.280000
5378400.0 0.000000 0.400000
5382000.0 0.000101 0.450000
5385600.0 0.113582 0.500000
5389200.0 0.297465 0.550000
5392800.0 0.453259 0.580000
5396400.0 0.564378 0.600000
5400000.0 0.626546 0.580000
5403600.0 0.639282 0.550000
5407200.0 0.603460 0.520000
5410800.0 0.520544 0.550000
5414400.0 0.393241 0.680000
5418000.0 0.228500 0.880000
5421600.0 0.053186 1.000000
5425200.0 0.000000 0.950000
5428800.0 0.000000 0.750000
5432400.0 0.000000 0.520000
5436000.0 0.000000 0.350000
5439600.0 0.000000 0.260000
5443200.0 0.000000 0.220000
5446800.0 0.000000 0.180000
5450400.0 0.000000 0.160000
5454000.0 0.000000 0.160000
5457600.0 0.000000 0.180000
5461200.0 0.000000 0.280000
5464800.0 0.000000 0.400000
5468400.0 0.000136 0.450000
5472000.0 0.115035 0.500000
5475600.0 0.298723 0.550000
5479200.0 0.454264 0.580000
5482800.0 0.565154 0.600000
5486400.0 0.627113 0.580000
5490000.0 0.639657 0.550000
5493600.0 0.603661 0.520000
5497200.0 0.520601 0.550000
5500800.0 0.393207 0.680000
5504400.0 0.228488 0.880000
5508000.0 0.053365 1.000000
5511600.0 0.000000 0.950000
5515200.0 0.000000 0.750000
5518800.0 0.000000 0.520000
5522400.0 0.000000 0.350000
5526000.0 0.000000 0.260000
5529600.0 0.000000 0.220000
5533200.0 0.000000 0.180000
5536800.0 0.000000 0.160000
5540400.0 0.000000 0.160000
5544000.0 0.000000 0.180000
5547600.0 0.000000 0.280000
5551200.0 0.000000 0.400000
5554800.0 0.000180 0.450000
5558400.0 0.116498 0.500000
5562000.0 0.299982 0.550000
5565600.0 0.455258 0.580000
5569200.0 0.565909 0.600000
5572800.0 0.627650 0.580000
5576400.0 0.639995 0.550000
5580000.0 0.603823 0.520000
5583600.0 0.520615 0.550000
5587200.0 0.393131 0.680000
5590800.0 0.228440 0.880000
5594400.0 0.053523 1.000000
5598000.0 0.000000 0.950000
5601600.0 0.000000 0.750000
5605200.0 0.000000 0.520000
5608800.0 0.000000 0.350000
5612400.0 0.000000 0.260000
5616000.0 0.000000 0.220000
5619600.0 0.000000 0.180000
5623200.0 0.000000 0.160000
5626800.0 0.000000 0.160000
5630400.0 0.000000 0.180000
5634000.0 0.000000 0.280000
5637600.0 0.000000 0.400000
5641200.0 0.000234 0.450000
5644800.0 0.117971 0.500000
5648400.0 0.301237 0.550000
5652000.0 0.456239 0.580000
5655600.0 0.566641 0.600000
5659200.0 0.628157 0.580000
5662800.0 0.640298 0.550000
5666400.0 0.603944 0.520000
5670000.0 0.520588 0.550000
5673600.0 0.393015 0.680000
5677200.0 0.228356 0.880000
5680800.0 0.053659 1.000000
5684400.0 0.000000 0.950000
5688000.0 0.000000 0.750000
5691600.0 0.000000 0.520000
5695200.0 0.000000 0.350000
5698800.0 0.000000 0.260000
5702400.0 0.000000 0.220000
5706000.0 0.000000 0.180000
5709600.0 0.000000 0.160000
5713200.0 0.000000 0.160000
5716800.0 0.000000 0.180000
5720400.0 0.000000 0.280000
5724000.0 0.000000 0.400000
5727600.0 0.000302 0.450000
5731200.0 0.119451 0.500000
5734800.0 0.302489 0.550000
5738400.0 0.457205 0.580000
5742000.0 0.567350 0.600000
5745600.0 0.628633 0.580000
5749200.0 0.640564 0.550000
5752800.0 0.604025 0.520000
5756400.0 0.520520 0.550000
5760000.0 0.392858 0.680000
5763600.0 0.228236 0.880000
5767200.0 0.053774 1.000000
5770800.0 0.000000 0.950000
5774400.0 0.000000 0.750000
5778000.0 0.000000 0.520000
5781600.0 0.000000 0.350000
5785200.0 0.000000 0.260000
5788800.0 0.000000 0.220000
5792400.0 0.000000 0.180000
5796000.0 0.000000 0.160000
5799600.0 0.000000 0.160000
5803200.0 0.000000 0.180000
5806800.0 0.000000 0.280000
5810400.0 0.000000 0.400000
5814000.0 0.000383 0.450000
5817600.0 0.120938 0.500000
5821200.0 0.303736 0.550000
